storage/path,storage/name,storage/read_only,printer/state,printer/temp_bed,printer/target_bed,printer/temp_nozzle,printer/target_nozzle,printer/axis_z,printer/axis_x,printer/axis_y,printer/flow,printer/speed,printer/fan_hotend,printer/fan_print,timestamp,job/id,job/progress,job/time_remaining,job/time_printing,filename,shape,transfer/id,transfer/time_transferring,transfer/progress,transfer/transferred
/usb/,usb,false,PRINTING,60.1,60,224.6,225,2.2,,,100,100,7787,5897,2025-04-04 10:48:19,105,43,660,669,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,225.3,225,2.2,,,100,100,7748,5903,2025-04-04 10:48:25,105,44,660,674,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.4,225,2.2,,,100,100,7741,5901,2025-04-04 10:48:30,105,44,660,679,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,224.7,225,2.2,,,100,100,7756,5909,2025-04-04 10:48:35,105,44,660,684,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.8,225,2.4,,,100,100,7739,5912,2025-04-04 10:48:40,105,45,660,689,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.4,225,2.4,,,100,100,7742,5877,2025-04-04 10:48:45,105,45,660,694,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.4,225,2.4,,,100,100,7735,5891,2025-04-04 10:48:50,105,45,660,699,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.6,225,2.4,,,100,100,7759,5929,2025-04-04 10:48:55,105,46,660,704,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.7,225,2.6,,,100,100,7741,5897,2025-04-04 10:49:00,105,46,600,709,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,225.4,225,2.6,,,100,100,7790,5903,2025-04-04 10:49:05,105,47,600,714,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,225.3,225,2.6,,,100,100,7702,5912,2025-04-04 10:49:10,105,47,600,719,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.6,225,2.6,,,100,100,7779,5866,2025-04-04 10:49:15,105,47,600,724,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.9,225,2.8,,,100,100,7771,5851,2025-04-04 10:49:20,105,48,600,729,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.4,225,2.8,,,100,100,7770,5892,2025-04-04 10:49:25,105,48,600,734,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.3,225,2.8,,,100,100,7768,5911,2025-04-04 10:49:30,105,49,600,739,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.5,225,2.8,,,100,100,7758,5905,2025-04-04 10:49:35,105,49,600,744,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,225.1,225,3,,,100,100,7791,5825,2025-04-04 10:49:40,105,50,600,749,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.5,225,3,,,100,100,7771,5870,2025-04-04 10:49:45,105,50,600,754,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,3,,,100,100,7767,5876,2025-04-04 10:49:50,105,50,600,759,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.5,225,3,,,100,100,7750,5923,2025-04-04 10:49:55,105,51,600,765,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,3.2,,,100,100,7745,5891,2025-04-04 10:50:00,105,51,540,770,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.6,225,3.2,,,100,100,7743,5895,2025-04-04 10:50:05,105,52,540,775,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,225.1,225,3.2,,,100,100,7784,5880,2025-04-04 10:50:10,105,52,540,780,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.5,225,3.8,,,100,100,7770,5863,2025-04-04 10:50:16,105,52,540,785,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,225.2,225,3.4,,,100,100,7758,5904,2025-04-04 10:50:21,105,53,540,790,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.6,225,3.4,,,100,100,7774,5902,2025-04-04 10:50:26,105,53,540,795,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,224.9,225,3.4,,,100,100,7758,5920,2025-04-04 10:50:31,105,54,540,800,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.5,225,4,,,100,100,7769,5910,2025-04-04 10:50:36,105,54,540,805,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.3,225,3.6,,,100,100,7744,5839,2025-04-04 10:50:41,105,54,540,810,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,225.7,225,3.6,,,100,100,7748,5841,2025-04-04 10:50:46,105,55,540,815,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,224.7,225,3.6,,,100,100,7750,5843,2025-04-04 10:50:51,105,55,540,820,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.5,225,3.8,,,100,100,7754,5941,2025-04-04 10:50:56,105,56,540,825,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.3,225,3.8,,,100,100,7757,5895,2025-04-04 10:51:01,105,56,480,830,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.7,225,3.8,,,100,100,7741,5889,2025-04-04 10:51:06,105,56,480,835,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.6,225,3.8,,,100,100,7720,5867,2025-04-04 10:51:11,105,57,480,840,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.6,225,4,,,100,100,7787,5890,2025-04-04 10:51:16,105,57,480,845,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.4,225,4,,,100,100,7776,5858,2025-04-04 10:51:21,105,58,480,850,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.6,225,4,,,100,100,7746,5929,2025-04-04 10:51:26,105,58,480,855,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.7,225,4,,,100,100,7782,5911,2025-04-04 10:51:31,105,58,480,860,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.5,225,4.6,,,100,100,7773,5856,2025-04-04 10:51:36,105,59,480,865,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.2,225,4.2,,,100,100,7773,5914,2025-04-04 10:51:41,105,59,480,870,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.5,225,4.2,,,100,100,7767,5825,2025-04-04 10:51:46,105,60,480,876,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.4,225,4.2,,,100,100,7744,5882,2025-04-04 10:51:51,105,60,480,881,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,224.8,225,4.2,,,100,100,7754,5882,2025-04-04 10:51:56,105,61,480,886,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.8,60,225,225,4.2,,,100,100,7788,5908,2025-04-04 10:52:02,105,61,420,891,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.7,60,224.7,225,4.2,,,100,100,7731,5876,2025-04-04 10:52:07,105,61,420,896,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.8,60,224.7,225,4.2,,,100,100,7753,5938,2025-04-04 10:52:12,105,62,420,901,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.8,60,224.8,225,4.2,,,100,100,7752,5903,2025-04-04 10:52:17,105,62,420,906,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.8,60,224.8,225,4.2,,,100,100,7740,5902,2025-04-04 10:52:22,105,63,420,911,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,225,225,4.2,,,100,100,7762,5912,2025-04-04 10:52:27,105,63,420,916,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225,225,4.2,,,100,100,7732,5899,2025-04-04 10:52:32,105,64,420,921,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.9,225,4.2,,,100,100,7744,5931,2025-04-04 10:52:37,105,64,420,926,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225,225,4.2,,,100,100,7745,5913,2025-04-04 10:52:42,105,64,420,931,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,224.9,225,4.2,,,100,100,7769,5898,2025-04-04 10:52:47,105,65,420,936,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225.1,225,4.2,,,100,100,7758,5959,2025-04-04 10:52:52,105,65,420,941,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.3,60,225,225,4.2,,,100,100,7757,5907,2025-04-04 10:52:57,105,66,420,946,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,224.9,225,4.2,,,100,100,7752,5870,2025-04-04 10:53:02,105,66,360,951,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225.1,225,4.2,,,100,100,7773,5882,2025-04-04 10:53:07,105,66,360,956,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.3,60,225.1,225,4.2,,,100,100,7795,5887,2025-04-04 10:53:12,105,67,360,961,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.3,60,225,225,4.2,,,100,100,7783,5886,2025-04-04 10:53:17,105,67,360,966,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225.1,225,4.2,,,100,100,7770,5932,2025-04-04 10:53:22,105,68,360,971,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,224.9,225,4.2,,,100,100,7787,5852,2025-04-04 10:53:27,105,68,360,977,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225,225,4.2,,,100,100,7757,5854,2025-04-04 10:53:32,105,68,360,982,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,225,225,4.2,,,100,100,7760,5864,2025-04-04 10:53:37,105,69,360,987,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,225,225,4.2,,,100,100,7797,5900,2025-04-04 10:53:42,105,69,360,992,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,225,225,4.2,,,100,100,7754,5898,2025-04-04 10:53:47,105,70,360,997,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225,225,4.2,,,100,100,7769,5824,2025-04-04 10:53:53,105,70,360,1002,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225,225,4.2,,,100,100,7741,5887,2025-04-04 10:53:58,105,70,300,1007,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,4.2,,,100,100,7745,5917,2025-04-04 10:54:03,105,71,300,1012,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.4,225,4.4,,,100,100,7746,5947,2025-04-04 10:54:08,105,71,300,1017,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.6,225,4.4,,,100,100,7774,5889,2025-04-04 10:54:13,105,72,300,1022,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.8,225,4.4,,,100,100,7756,5877,2025-04-04 10:54:18,105,72,300,1027,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.8,60,225.4,225,4.4,,,100,100,7735,5891,2025-04-04 10:54:23,105,72,300,1032,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.7,60,224.3,225,4.4,,,100,100,7746,5855,2025-04-04 10:54:28,105,73,300,1037,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.6,60,224.5,225,4.4,,,100,100,7748,5937,2025-04-04 10:54:33,105,73,300,1042,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.6,60,224.1,225,4.4,,,100,100,7776,5886,2025-04-04 10:54:38,105,74,300,1047,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.7,60,224.1,225,4.4,,,100,100,7770,5880,2025-04-04 10:54:43,105,74,300,1052,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.8,60,224.4,225,4.4,,,100,100,7765,5877,2025-04-04 10:54:48,105,74,300,1057,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,224.4,225,4.4,,,100,100,7735,5917,2025-04-04 10:54:53,105,75,300,1062,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.6,225,4.4,,,100,100,7775,5871,2025-04-04 10:54:58,105,75,300,1067,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,224.8,225,4.4,,,100,100,7770,5926,2025-04-04 10:55:03,105,76,240,1072,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225,225,4.4,,,100,100,7750,5908,2025-04-04 10:55:08,105,76,240,1077,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,224.7,225,4.4,,,100,100,7768,5863,2025-04-04 10:55:13,105,76,240,1083,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225.1,225,4.4,,,100,100,7745,5915,2025-04-04 10:55:18,105,77,240,1088,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225.5,225,4.6,,,100,100,7793,5878,2025-04-04 10:55:23,105,77,240,1093,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.3,60,226.2,225,4.6,,,100,100,7760,5913,2025-04-04 10:55:28,105,78,240,1098,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,226.1,225,4.6,,,100,100,7775,5906,2025-04-04 10:55:34,105,78,240,1103,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,225,225,4.6,,,100,100,7798,5873,2025-04-04 10:55:39,105,78,240,1108,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.8,60,224.8,225,4.6,,,100,100,7763,5908,2025-04-04 10:55:44,105,79,240,1113,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.7,60,224.7,225,4.6,,,100,100,7778,5901,2025-04-04 10:55:49,105,79,240,1118,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.7,60,224.6,225,4.6,,,100,100,7784,5912,2025-04-04 10:55:54,105,80,240,1123,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.7,60,224.4,225,4.6,,,100,100,7748,5893,2025-04-04 10:55:59,105,80,180,1128,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,224.6,225,4.6,,,100,100,7744,5897,2025-04-04 10:56:04,105,81,180,1133,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,224.6,225,4.6,,,100,100,7768,5901,2025-04-04 10:56:09,105,81,180,1138,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,224.7,225,4.6,,,100,100,7753,5861,2025-04-04 10:56:14,105,81,180,1143,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,224.9,225,4.6,,,100,100,7770,5905,2025-04-04 10:56:19,105,82,180,1148,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,224.9,225,4.6,,,100,100,7781,5901,2025-04-04 10:56:24,105,82,180,1153,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225.1,225,4.6,,,100,100,7753,5898,2025-04-04 10:56:29,105,83,180,1158,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225.4,225,5.2,,,100,100,7741,5926,2025-04-04 10:56:34,105,83,180,1163,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,226.1,225,4.8,,,100,100,7756,5865,2025-04-04 10:56:39,105,83,180,1168,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,226.2,225,4.8,,,100,100,7768,5907,2025-04-04 10:56:44,105,84,180,1173,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,226.1,225,4.8,,,100,100,7769,5917,2025-04-04 10:56:49,105,84,180,1178,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.8,60,224.7,225,4.8,,,100,100,7756,5887,2025-04-04 10:56:54,105,85,180,1183,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.7,60,224.8,225,4.8,,,100,100,7766,5901,2025-04-04 10:56:59,105,85,120,1189,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.7,60,224.5,225,4.8,,,100,100,7746,5892,2025-04-04 10:57:04,105,85,120,1194,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.7,60,224.2,225,4.8,,,100,100,7791,5928,2025-04-04 10:57:09,105,86,120,1199,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.8,60,224.4,225,4.8,,,100,100,7768,5885,2025-04-04 10:57:15,105,86,120,1204,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,224.4,225,4.8,,,100,100,7792,5894,2025-04-04 10:57:20,105,87,120,1209,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.5,225,4.8,,,100,100,7792,5934,2025-04-04 10:57:25,105,87,120,1214,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,224.7,225,4.8,,,100,100,7748,5934,2025-04-04 10:57:30,105,87,120,1219,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,224.7,225,4.8,,,100,100,7761,5883,2025-04-04 10:57:35,105,88,120,1224,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,224.7,225,4.8,,,100,100,7772,5920,2025-04-04 10:57:40,105,88,120,1229,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225,225,4.8,,,100,100,7756,5899,2025-04-04 10:57:45,105,89,120,1234,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,225.3,225,5,,,100,100,7760,5892,2025-04-04 10:57:50,105,89,120,1239,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.2,60,226.2,225,5,,,100,100,7775,5906,2025-04-04 10:57:55,105,90,120,1244,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,226.5,225,5,,,100,100,7716,5907,2025-04-04 10:58:00,105,90,60,1249,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,225.9,225,5,,,100,100,7777,5859,2025-04-04 10:58:05,105,90,60,1254,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,225.4,225,5,,,100,100,7759,5918,2025-04-04 10:58:10,105,91,60,1259,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,225.3,225,5,,,100,100,7736,5941,2025-04-04 10:58:15,105,91,60,1264,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,224.8,225,5,,,100,100,7751,5927,2025-04-04 10:58:20,105,92,60,1269,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,224.8,225,5,,,100,100,7781,5911,2025-04-04 10:58:25,105,92,60,1274,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60.1,60,224.6,225,5,,,100,100,7753,5921,2025-04-04 10:58:30,105,92,60,1279,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.7,225,5,,,100,100,7766,5888,2025-04-04 10:58:35,105,93,60,1284,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.7,225,5,,,100,100,7769,5872,2025-04-04 10:58:40,105,93,60,1290,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,60,60,224.8,225,5,,,100,100,7784,5904,2025-04-04 10:58:45,105,94,60,1295,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
/usb/,usb,false,PRINTING,59.9,60,224.8,225,5,,,100,100,7754,5867,2025-04-04 10:58:50,105,94,60,1300,Rectangle_0.4n_0.2mm_PLA_MK4IS_21m.bgcode,Rectangle,,,,
